"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Sint Maarten (Dutch part)","SXM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1257551799.47476","1297793365.1585","1357491904.26446","1376368434.1966","1394353867.67664","1416389988.22102","1417888715.0838","1431610451.70303","1323735540.53767","1232967219.66025","1368162086.82719","1185966832.34776","1240255611.86927","1361800675.61738","1413549101.29084","1463023319.83602",
"Seychelles","SYC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","132183659.739565","125730088.176742","136302204.82927","150117255.121941","159003065.394021","157316724.88424","179178255.41322","180082638.782421","193684704.863561","193684704.863561","210868159.822469","244294507.642715","259705357.489746","283219564.440439","286909489.57767","296025766.309996","344211797.726032","322904306.721377","391204032.824694","452992130.247515","429886464.866273","413220699.015675","404662590.787714","402168917.272196","419484794.190246","462665475.16642","466190739.137488","488915450.900807","514957094.274002","567923802.361715","610261194.745671","627107005.020014","672089666.127958","721174866.337827","703602944.474698","707015676.972428","777702722.229699","872533006.069359","894062242.634693","910799133.493907","949537227.205275","927971690.1167","939226436.101185","883932969.017981","858736866.549886","936072662.702788","1024120860.74662","1115022508.93326","1084627594.53557","1057735598.8393","1105387984.2341","1210507986.73155","1248162998.34204","1263811654.24036","1315169064.95728","1432403352.12944","1605975218.58763","1717657339.98638","1802500555.76177","1901895701.03715","1678615792.63838","1687886479.31967","1902424765.1769","1945405357.99613","2012826895.3276",
"Syrian Arab Republic","SYR","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2416812217.85036","2678627029.7531","3335461123.84261","3046852122.44654","3329336867.23485","3405890769.38333","3145031364.15034","3404738073.35208","3531703487.42421","4194530603.4773","4119161059.72414","4488065485.7738","5639735188.03465","5049263094.63083","6351759533.35276","7390372324.31289","8296021554.4805","8146733163.48187","8956729450.41659","9036264206.86372","10347255986.1992","11149721268.4819","11460696655.699","11726623777.284","10834153805.2575","11847234653.6168","10905032498.4308","11088485934.924","13085648671.6563","11299813272.7818","11722376106.9772","12621068341.9937","14258373042.4108","15135390678.6727","16227110828.6577","17367323301.2802","19073761705.9878","20031990206.4395","21391221744.2321","20631095402.7371","20770487869.9399","20988014510.4076","21818055209.1143","23389922826.4268","25004519710.9876","26558570073.3917","27898767456.1339","29481908620.0444","30801717185.314","32622727886.4047","34316469200.952","35294489548.9953","25998267919.3561","19160700666.0922","17185167298.4619","16466863117.0009","15412063258.1149","15300590613.0367","15513754781.2974","15703131995.8402","15593656903.8252","15882796969.6273","15999183136.0334","15806030725.2922","",
"Turks and Caicos Islands","TCA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","859911099.875289","931042027.025794","749021013.30758","756398307.427911","791347683.127509","770245957.00511","778494370.726366","846311318.210853","942070000","1010381250.54751","985220508.258304","1883121305.86142","1976932863.411","1308391552.57635","1696059833.66285","1934985875.65397","2200681652.22351","2324730229.60518",
"Chad","TCD","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","2436524901.17565","2470581273.76871","2603007298.60842","2561373393.85468","2497058854.91568","2512196719.5351","2466799003.74434","2485724319.79938","2474359119.23913","2644627446.28466","2693808431.92315","2633261683.18397","2663534083.31292","2440306407.91205","2561390814.43488","2792178973.55409","2875407274.66083","2939661840.13431","2925856183.12051","2298520793.24619","2159513823.61174","2182035784.20628","2298700705.81412","2659107502.05648","2713589926.70354","3304956433.97357","3170059100.74804","3094332459.57916","3573408121.7912","3747959642.67228","3591352184.4604","3897879019.53517","4209765600.99134","3548418285.09039","3908117459.4171","3956443259.16381","4044057628.27018","4272684071.96199","4569703119.67753","4538498891.99496","4498574578.40205","5023024460.27599","5449540006.45674","6251803139.89865","8354245265.29932","9802247644.21896","9751126740.30011","10175906504.5935","10492210537.5624","10351773939.821","11779737898.1407","12316138912.1724","13431079587.1473","13808137253.3974","14092996497.4064","14559599499.5011","13958298468.9131","13731058253.2831","14519374209.2105","15301773406.8222","15239205317.8836","15284005406.1652","17255124958.5401","17965596410.3591","18622140346.8315",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","291386390764.914","252239783029.96","250544877951.475","266737429047.019","295629122968.043","327625951918.257","353905070979.387","348765645197.371","354808938773.801","395331442975.834","448630023029.507","479008188384.741","502446266242.307","543934935675.869","565251188068.706","603225901586.691","619829588619.405","666097321501.736","727246730848.045","778236927612.509","836310066874.018","882892607179.659","939754533656.581","1011904316017.53","1113267800614.04","1201546952217.52","1287370345118.29","1405472295059","1542843981405.49","1630554455361.04","1714577816150.89","1853314200293.73","2061749277195.15","2294939811858.01","2546189708680.86","2799182988681.19","3054069391419.25","3279936273479.67","3378439558263.97","3596354834606.32","3874275423946.32","4144713151886.79","4482702698846.6","4887184705341.9","5334299941146.71","5870341645876.14","6520174734006.21","7332002907191.58","7966101180363.31","8604619893283.03","9456270314639.34","10268067004732.7","11046291701322.7","11854579402694","12687125200204.1","13532269646653.5","14413209669871.5","15374055088135.6","16379062614033.7","17343087272038.1","17576382690506","18933189104502.4","19604430465360.1","20634587930341.1","21658601459281",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2333303034628.29","2299292470310.8","2163627941188.21","1957028313012.59","1865947940149.48","1708773375474.46","1708063457425.47","1725505531249.39","1776495847867.35","1765812331769.54","1808898099912.35","1942213678414.86","1992614637388.83","2092124968295.68","2221446220709.27","2395776422232.16","2554207436690.41","2754580629078.9","2964362225050.66","3096894552005.7","2951683802312.67","3089281328160.2","3271502950287.11","3384314651544.56","3497432552388.3","3579341967512.12","3632564157711.83","3700133229680.93","3858999404727.95","4003019269839.33","4111022202772.41","4050935056374.27","4353968378362","4438760777745.55","4609287181110.06","4778589795959.56",
"Togo","TGO","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","751799549.172365","843288422.310134","875111199.739724","918864084.256435","1050133110.82592","1212480672.79361","1326559573.44724","1399525278.92004","1469833116.32992","1629028806.03823","1670150423.28121","1670150423.28121","1797502024.32626","1866480876.95365","1956685081.56237","2004438786.80968","1963317272.35412","2099946197.47933","2331894379.4101","2211388079.11791","2533741148.82451","2449742915.01697","2361983262.45174","2234105304.74973","2358222254.63369","2489234522.12246","2528726335.21458","2541626940.63018","2710451200.20825","2820496106.65841","2813623794.87191","2793929342.87557","2682711765.93671","2277734225.91273","2618993805.30019","2824475667.82161","3074052315.26251","3516020423.40188","3435156293.48283","3520408334.2059","3492826652.71696","3521587940.91953","3656345820.12691","3902058527.07031","3863870433.00269","3683570670.78378","3781190159.53558","3736756622.90122","3887558865.03174","4099579483.14033","4339583325.05855","4592288208.09362","4881726146.69009","5166050854.68532","5457066909.12427","5755461035.38026","5998047709.85307","6238457455.15971","6537595250.07312","6859436220.97836","6996086823.90934","7415213717.65264","7842296104.31507","8344824333.95103","8787100467.10828",
"Thailand","THA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","15908737340.2353","16761787111.17","18028015159.5532","19470225866.57","20800236244.6861","22502041173.2635","25004834864.431","27159247018.8168","29365194461.0555","31288808475.0258","34858219809.2807","36564659955.112","38129081870.5821","42032139795.4529","43909401662.1724","46091876857.8254","50390779136.4035","55350976954.6822","61049773246.5485","64329224521.7896","67657323331.0857","71653751952.2629","75488910649.6862","79704364262.1512","84289302223.7249","88206428692.9568","93087620536.4652","101948580888.596","115495624611.618","129575125644.17","144044991708.439","156372737078.559","169012952179.513","182959758879.242","197591095927.872","213636116013.334","225710710647.58","219495596601.21","202739225305.456","212009086618.729","221454615181.944","229082063572.247","243168402250.2","260650370324.981","277043563911.345","288645146658.334","302984491694.587","319452158416.903","324964940636.733","322720673508.111","346967938038.265","349882927003.633","375224234353.836","385308369004.167","389101609925.933","401296238228.084","415081396923.293","432422173710.333","450682801200.339","460212749509.626","432369701127.278","439080796986.82","450410744554.857","459498911646.803","471105678432.118",
"Tajikistan","TJK","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","6548213772.00103","6777401245.71111","6696072427.74077","7626826568.47547","7131082790.90936","7088296320.45359","6585027345.76362","4675369345.99069","3908608780.50055","3076075187.91428","2694139780.48735","2244218479.30012","2281936478.83437","2403172744.02642","2492079338.5006","2699528109.30372","2958165475.04676","3277647457.55418","3638188647.66711","4012922039.84883","4281787756.98917","4581513037.47047","4938871059.83241","5329041788.19322","5536874479.12428","5896771269.65215","6333132378.96151","6808117273.38834","7311917934.39479","7801816486.46336","8271431485.07484","8842160257.54501","9469953672.84779","10189670046.8255","10943705646.9105","11425228817.4554","12499200274.9255","13499136339.2248","14619564549.6174","15847607943.9846",
"Turkmenistan","TKM","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","9134688479.30854","10141662024.1433","9710101901.70636","13145978551.505","12540571637.2069","10663751366.9499","10823707656.0003","8951221333.60055","8306729733.44765","8863279974.39482","7852866037.13555","8410419552.77543","9798138736.69806","10334005228.0022","10782898471.2171","10810629921.4189","11164010879.7579","11722256910.1313","13250139963.3514","14704118675.0772","16330291193.8443","18730843999.3395","19873425504.8127","21701780648.8816","24891942388.6142","27654947984.1806","30475752706.6088","33614755226.4132","35799714285.7143","38019296559.4106","40490550853.5767","43000964982.7593","45710025794.8484","48406917338.9257","51408146222.3962","54595451255.3951","58035050718.9991","59349032299.7884",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP (constant 2015 US$)","NY.GDP.MKTP.KD","698485741758.324","741164464579.758","772264614473.346","786830483174.294","843949911234.997","890940925953.895","934350646771.317","974302704891.078","1044081986764.62","1114718771821.16","1187485889715.45","1269186433911.9","1361459949314.67","1472209386844.59","1567640585015.3","1625158881122.81","1713103494277.39","1794823691209.87","1873997074531.05","2013745855114.37","2153249795302.66","2173501014263.79","2165892036182.06","2112458142523.94","2190775463038.84","2259878596602.17","2339646180039.88","2418558795352.37","2427715947071.76","2467655049150","2461787984653.42","2542837036568.34","2614450199274.13","2737948199627.69","2883656361046.14","2903854461354.55","3017598646732.34","3182320343104.43","3276024806046.97","3290961035378.11","3409213848297.05","3416965824017.65","3431680111969.25","3518836980858.15","3707089365071.03","3856652806157.42","4059025804351.57","4276557592438.57","4439676942120.34","4336423827366.52","4626077239146.28","4837790526538.86","4965447538748.3","5106889230003.33","5178099184687.79","5196815576719.09","5179259165855.87","5281924759393.86","5370476687786.55","5406902391048.51","5053884455721.68","5421811194207.57","5638697291727.06","5770564610504.88","5900062201496.05",
